hash|author|date|comment
0758bb003|Toru Kobayashi|Tue Jan 17 22:34:02 2017 +0900|Fix to work fiber debugger with npm start (#8811)
66540fdf1|Superlaziness|Mon Jan 16 17:49:01 2017 +0300|fix HOC doc (#8802)
c77632791|Tom Gasson|Sun Jan 15 14:16:03 2017 +1100|Fix fiber/record-tests to work on windows (slash differences) (#8796)
cd4afca04|Eric Churchill|Sat Jan 14 14:09:24 2017 -0800|Add unit test to onlyChild to ensure onlyChild returns child element (#8667)
ebd83e809|Vladimir Tikunov|Sat Jan 14 22:36:55 2017 +0300|Remove error ref to the 'render' function (#8781)
6a488913b|Dan Abramov|Sat Jan 14 05:11:51 2017 -0800|[Fiber] Fix rendering SVG into non-React SVG tree (#8638)
7817eb08f|Brian Vaughn|Fri Jan 13 15:32:49 2017 -0800|Replaced an Update effect in complete phase with a Ref effect
be0de3455|Brian Vaughn|Fri Jan 13 14:45:56 2017 -0800|Log all Fiber errors w/ component stack (#8756)
c359df7d5|Brian Vaughn|Fri Jan 13 13:52:01 2017 -0800|Merge pull request #8645 from bvaughn/add-failing-scu-current-props-test
2fb07b950|Brian Vaughn|Fri Jan 13 13:46:20 2017 -0800|Added memoization test for interrupted low-priority renders
20c4aac9e|Iurii Kucherov|Fri Jan 13 22:17:48 2017 +0100|Update higher-order-components.md (#8780)
3bc5595df|Brian Vaughn|Fri Jan 13 08:45:29 2017 -0800|Merge pull request #8742 from bvaughn/stack-fiber-gcc-warning
c61148ca5|Piper Chester|Fri Jan 13 05:19:23 2017 -0800|Fix typo (#8770)
de8173e56|Diego Muracciole|Fri Jan 13 09:53:18 2017 -0300|Small ReactPropTypes refactor (#8771)
5afd8cd70|Dan Abramov|Fri Jan 13 04:41:56 2017 -0800|Improve Fiber debugger (#8767)
7a2e35b93|Brian Vaughn|Thu Jan 12 17:11:53 2017 -0800|Improved error message wording for missing getChildContext() method
e17cc98a8|Brian Vaughn|Tue Jan 10 14:03:23 2017 -0800|Removed redundant gCC test
4f08884b5|Brian Vaughn|Tue Jan 10 14:00:56 2017 -0800|Dedupe missing getChildContext warning by component name
c7f1abade|Brian Vaughn|Tue Jan 10 13:44:19 2017 -0800|Stack and Fiber warn about missing getChildContext method
199db638c|Andrew Clark|Thu Jan 12 16:08:02 2017 -0800|Merge pull request #8655 from acdlite/fibermemoizepremptedwork
d28ac9eea|Andrew Clark|Thu Jan 12 13:52:32 2017 -0800|Merge pull request #8757 from acdlite/fiberfeatureflag
9459bad91|Andrew Clark|Thu Jan 12 10:50:50 2017 -0800|Run test script and fix regressions
c8adedc05|Andrew Clark|Wed Jan 11 18:24:47 2017 -0800|Warn if undefined is passed to top-level render
397810f84|Andrew Clark|Wed Jan 11 18:08:16 2017 -0800|Top-level render only accepts a React element if feature flag is on
54ebcbcd1|Ben Alpert|Thu Jan 12 11:25:11 2017 -0800|Add test for state merging when sCU is false
fd1ef5371|Dan Abramov|Thu Jan 12 11:55:59 2017 -0800|[Fiber Debugger] Bring up to date (#8765)
d17b9a13f|Andrew Clark|Sat Jan 7 17:26:23 2017 -0800|Confirm that a shallow bailout does not drop work in the child
1ed304fa8|Andrew Clark|Thu Dec 29 18:09:45 2016 -0800|Move memoization to begin phase
883595521|Paul O’Shannessy|Thu Jan 12 07:13:04 2017 -0800|Add error codes update to release process (#8749)
3ec1da800|Whien|Thu Jan 12 23:06:15 2017 +0800|move blog post [Profiling Components with Chrome Timeline] into docs article (#8680)
e240470cf|俞火江|Thu Jan 12 22:46:23 2017 +0800|fix failed tests on Windows #8737 (#8747)
cb82bc37b|Liangzhen Zhu|Thu Jan 12 22:31:40 2017 +0800|fix typo (#8760)
2cb763760|Snowmanzzz(Zhengzhong Zhao)|Thu Jan 12 22:30:43 2017 +0800|Update handling-events.md (#8762)
80cf21cae|Andrew Clark|Wed Jan 11 18:06:16 2017 -0800|In DEV, allow treat auto-mocked render methods as if they return null
204d3dd70|Andrew Clark|Wed Jan 11 17:51:27 2017 -0800|Throw if undefined is returned from a composite component
86280187d|Andrew Clark|Wed Jan 11 17:49:26 2017 -0800|Disallow Fiber-only render return types when feature flag is on
bf117f82e|Andrew Clark|Wed Jan 11 17:41:13 2017 -0800|Add feature flag to disable Fiber-specific features
3ec177983|Dan Abramov|Wed Dec 28 00:46:23 2016 +0000|Make test that forbids arrays Stack-only
df0532b0c|Dan Abramov|Wed Dec 28 00:31:15 2016 +0000|Remove unnecessary warning for invalid node
33c3121f4|Dan Abramov|Wed Dec 28 00:22:34 2016 +0000|Remove a duplicate test
fdf0f435c|Dan Abramov|Wed Dec 28 00:14:07 2016 +0000|Add a test for stateless components returning undefined
beb5b74c5|Toru Kobayashi|Thu Jan 12 06:19:50 2017 +0900|[Fiber] Fix to render falsy value as dangerouslySetInnerHTML (#8652)
2da35fcae|Dustan Kasten|Wed Jan 11 14:19:32 2017 -0500|[Fiber] Implement test renderer (#8628)
837835d7f|Piper Chester|Wed Jan 11 11:00:16 2017 -0800|Update index.html: add spaces between Web/React components (#8750)
1c43f9471|Andrew Clark|Tue Jan 10 17:44:25 2017 -0800|Merge pull request #8746 from acdlite/fiberrevertcommitinfo
b59cb4ae0|Andrew Clark|Tue Jan 10 17:14:53 2017 -0800|Revert CommitInfo to avoid extra allocation
4a7e06bab|Tomáš Hromada|Tue Jan 10 21:18:23 2017 +0100|Added more info about refs in the documentation (#8707)
bd23aa271|Dan Abramov|Tue Jan 10 09:54:48 2017 -0800|Dedupe warnings about refs on functional components (#8739)
540ea9e2f|Brian Vaughn|Mon Jan 9 16:54:21 2017 -0800|Replaced chalk.color.red with chalk.red
280bcfa9f|Dmitry Zhuravlev-Nevsky|Tue Jan 10 19:00:16 2017 +0300|Fix single vs plural (#8738)
c3ce14a37|Spen Taylor|Wed Jan 11 01:02:22 2017 +1100|[Docs] Replace 'mix in' in PureComponent notes (#8730)
7e47c1aa4|Dan Abramov|Tue Jan 10 13:41:31 2017 +0000|Bump react-noop-renderer version to fix CI
65bf19029|Dmitry Zhuravlev-Nevsky|Tue Jan 10 13:48:53 2017 +0300|Swap components (#8735)
00be2e437|Andrew Clark|Tue Jan 10 00:21:42 2017 -0800|Merge pull request #8728 from acdlite/fibernocallbacklist
288a4c4d6|Andrew Clark|Mon Jan 9 17:14:09 2017 -0800|Reset invalid UpdateQueue fields when cloning from current
d4e971a26|Andrew Clark|Mon Jan 9 14:13:48 2017 -0800|Remove callbackList field from Fiber
378ef5e73|Brian Vaughn|Mon Jan 9 16:45:56 2017 -0800|16.0.0-alpha.0
24b8ba734|Brian Vaughn|Mon Jan 9 15:33:20 2017 -0800|Merge pull request #8723 from bvaughn/improve-unmasked-context-caching
f1a49e8d6|Andrew Clark|Mon Jan 9 15:24:25 2017 -0800|Merge pull request #8710 from acdlite/fiberscheduleupdateoptimization
a1dd107d7|Brandon Dail|Mon Jan 9 17:22:17 2017 -0600|Merge pull request #8589 from nhunzaker/browser-testing
90294ead4|Dustan Kasten|Mon Jan 9 18:09:18 2017 -0500|Warn for callback refs on functional components (Stack + Fiber) (#8635)
2dbff6e10|Brandon Dail|Mon Jan 9 16:06:08 2017 -0600|Updating paths in packaging fixtures README
2f8a3e510|Brandon Dail|Mon Jan 9 15:59:47 2017 -0600|Use absolute paths for resolve.root in webpack packaging fixtures
429da399e|Brandon Dail|Mon Jan 9 15:55:25 2017 -0600|Move build fixtures to fixtures/packaging, updated paths
e5a7b7584|Brian Vaughn|Mon Jan 9 13:51:03 2017 -0800|Improve unmasked context caching
b2cc91e83|Richie Thomas|Mon Jan 9 15:06:37 2017 -0500|Remove one extraneous backtick from line 116 of 'codebase-overview.md' (#8724). (#8726)
c78e403d7|Stuart Harris|Mon Jan 9 17:28:20 2017 +0000|Added React London conference, March 28th (#8722)
67c16e314|Brian Vaughn|Mon Jan 9 08:45:01 2017 -0800|Merge pull request #8706 from bvaughn/dont-recreate-masked-context-unless-needed
fa4f79f9f|Nik Nyby|Mon Jan 9 11:22:04 2017 -0500|docs: add missing period in shouldComponentUpdate doc (#8720)
fb7e49439|Jirat Ki|Mon Jan 9 22:26:01 2017 +0700|Add component stack to invalid element type warning (#8495)
fbfecd13c|Dan Abramov|Mon Jan 9 06:39:27 2017 -0800|Write a release guide (#8705)
6b1c86020|Dan Abramov|Mon Jan 9 14:15:35 2017 +0000|Add missing entry for #7750 to 15.4.2 changelog
00846fd3a|Bruno Heridet|Sun Jan 8 17:26:46 2017 +0100|docs(hoc): fix typo Rambda → Ramda (#8712)
8ad0e0c25|Andrew Clark|Sat Jan 7 21:25:45 2017 -0800|Stop bubbling priority on equal priority
a68205975|Brian Vaughn|Sat Jan 7 08:53:24 2017 -0800|Dont recreate maked context unless unmasked context changes
2085542d3|Brandon Dail|Fri Jan 6 16:27:59 2017 -0600|Remove fixture react build files from git tracking
3d6a63d3c|Nathan Hunzaker|Fri Jan 6 17:22:44 2017 -0500|Remove primitive dom fixture READMEs for some test cases
3c53d314a|Nathan Hunzaker|Fri Jan 6 17:17:03 2017 -0500|Move build fixtures to fixtures/build
c79b3f11f|Nathan Hunzaker|Fri Jan 6 17:15:40 2017 -0500|Fix relative reference to build folder in DOM fixtures
9d3ceb689|Nathan Hunzaker|Fri Jan 6 17:14:50 2017 -0500|Update readme for DOM Fixtures
96171662a|Nathan Hunzaker|Fri Jan 6 17:08:16 2017 -0500|Move current fixtures into dom folder
5e53c0cea|Nathan Hunzaker|Tue Jan 3 20:37:18 2017 -0500|Add missing semicolon
d58559065|Nathan Hunzaker|Tue Jan 3 20:30:15 2017 -0500|Address lint issues.
565d63baa|Nathan Hunzaker|Tue Jan 3 20:14:16 2017 -0500|Remove trailing comma, causing crash in IE11
3a51db27f|Nathan Hunzaker|Tue Jan 3 20:14:03 2017 -0500|Fix some CORS issues in IE
2d75ae9fe|Nathan Hunzaker|Tue Jan 3 20:13:48 2017 -0500|Consolidate styles into single file
1d1dd6089|Nathan Hunzaker|Tue Jan 3 20:12:24 2017 -0500|Patch in console for IE9
b006d0527|Nathan Hunzaker|Tue Jan 3 19:21:45 2017 -0500|Test, not text. 🔤
c31297b6d|Nathan Hunzaker|Tue Jan 3 19:18:30 2017 -0500|Remove extraneous binds from some fixtures
85aa7eebf|Nathan Hunzaker|Tue Jan 3 19:18:14 2017 -0500|Add test prompt message when no fixture is selected
f10a1a7c6|Nathan Hunzaker|Tue Jan 3 19:16:27 2017 -0500|Copy local build before starting
6de9ff2de|Nathan Hunzaker|Tue Jan 3 19:15:56 2017 -0500|Remove babel include from react-loader
52a1ee492|Brandon Dail|Tue Jan 3 17:43:05 2017 -0600|Remove duplicate fixture components
5deb9826c|Brandon Dail|Tue Jan 3 17:28:00 2017 -0600|Use create-react-app for fixtures application
bf235489b|Brandon Dail|Thu Dec 22 09:21:19 2016 -0600|Display value for controlled select and textarea
f37ff31d2|Nathan Hunzaker|Thu Dec 22 08:34:42 2016 -0500|Fix lint issues in react-loader
187bcafe6|Nathan Hunzaker|Thu Dec 22 08:27:02 2016 -0500|Update section on number inputs
92fe3673e|Nathan Hunzaker|Thu Dec 22 08:19:49 2016 -0500|Add select, textarea, and range input fixtures
05ace7365|Nathan Hunzaker|Mon Dec 19 08:43:51 2016 -0500|Move new example changes to fixtures folder
e86948fc0|Nathan Hunzaker|Mon Dec 19 08:35:54 2016 -0500|Update input example readme
65d4795a1|Nathan Hunzaker|Sat Dec 17 12:24:09 2016 -0500|Make toggleable test cases
bbb643fd8|Nathan Hunzaker|Fri Dec 16 14:19:47 2016 -0500|Add React options loader.
3d06fb742|Nathan Hunzaker|Fri Dec 16 09:16:28 2016 -0500|Properly slice out question mark in query string
49f74f1d9|Nathan Hunzaker|Fri Dec 16 09:07:47 2016 -0500|Add basic testing page
f58927460|Dan Abramov|Fri Jan 6 20:33:03 2017 +0000|Fix formatting
6df0793d5|Dan Abramov|Fri Jan 6 19:18:38 2017 +0000|Add 15.4.2 changelog
0b958fae6|Brandon Dail|Fri Jan 6 12:51:26 2017 -0600|Point all Webpack links to 1.x documentation (#8697)
933805b9d|Brian Vaughn|Fri Jan 6 10:17:10 2017 -0800|Merge pull request #8704 from murtazahaveliwala/patch-3
97701ad6b|Murtaza Haveliwala|Fri Jan 6 23:32:26 2017 +0530|Update rendering-elements.md
2cf475de4|Murtaza Haveliwala|Fri Jan 6 23:29:14 2017 +0530|Updated hello world explanation message (#8703)
7f0dc413a|Dan Abramov|Fri Jan 6 14:17:13 2017 +0000|No longer a WIP, eh?
bf763fd1a|Dan Abramov|Fri Jan 6 13:52:40 2017 +0000|Revert "Add es6-promisify"
f91bff626|Dan Abramov|Fri Jan 6 13:51:06 2017 +0000|Remove unused import
d8f166bd6|Ben Alpert|Tue Nov 22 18:06:12 2016 -0800|Tweaks to npm-publish task
441e74fa1|Paul O’Shannessy|Wed Oct 5 15:43:31 2016 -0700|[rrm] Fix stable-prs command so it updates milestone correctly
8796a0e70|Paul O’Shannessy|Wed Oct 5 15:35:03 2016 -0700|[rrm] Update version script to account for dep change
6db38a143|Christopher Chedeau|Tue Sep 27 11:55:49 2016 -0700|Abort if not on -stable branch
ad16ab519|Christopher Chedeau|Tue Sep 27 11:44:06 2016 -0700|Display the help at startup, otherwise it's hard to figure out what to do
7684c14d0|Christopher Chedeau|Tue Sep 27 11:40:38 2016 -0700|Create data/ folder instead of crashing
a0bc99409|Christopher Chedeau|Mon Sep 26 16:33:54 2016 -0700|Add es6-promisify
b763dc877|Paul O’Shannessy|Mon Sep 19 15:29:20 2016 -0700|[rrm] Rewrite stable-prs command
7b4f3ea2e|Paul O’Shannessy|Thu Sep 8 16:48:51 2016 -0700|[rrm] Use git helper for all git commands
0fbe92748|Paul O’Shannessy|Thu Sep 8 15:18:20 2016 -0700|[rrm] Create start-release command, create git utils
823030d26|Paul O’Shannessy|Tue Sep 6 15:35:13 2016 -0700|[rrm] Update init command to use Promise style
14fd16b67|Paul O’Shannessy|Tue Sep 6 15:22:59 2016 -0700|[rrm] Improve init & config loading experience
c9165e0dd|Paul O’Shannessy|Thu Jul 28 22:37:40 2016 -0700|[rrm] Update to account for new react-test-renderer package
c46dd23f4|Paul O’Shannessy|Mon Jul 25 15:45:41 2016 -0700|[rrm] Add commands for npm access checking/granting
cfd782471|Paul O’Shannessy|Fri Jul 22 13:38:27 2016 -0700|[rrm] Lint
e3a41edd8|Paul O’Shannessy|Thu Jul 21 16:01:09 2016 -0700|[rrm] npm-publish command
0e9aa2e9a|Paul O’Shannessy|Thu Jul 21 15:57:12 2016 -0700|[rrm] Add logging to execInRepo, dry-run option
114ec049d|Paul O’Shannessy|Thu Jul 21 14:58:39 2016 -0700|[rrm] stable-prs: update milestone on PRs
91f957cb1|Paul O’Shannessy|Thu Jul 21 13:40:53 2016 -0700|[rrm] Move version reading up to app level
a47041c0f|Paul O’Shannessy|Wed Jul 20 17:47:58 2016 -0700|Initial import of react-release-manager
8095ebaae|Brandon Dail|Thu Jan 5 18:55:17 2017 -0600|[Fiber] Throw when attempting to unmount at an invalid node (#8688)
ca2c71c0c|Dan Abramov|Thu Jan 5 13:16:08 2017 -0800|Fix AMD and Brunch issues (#8686)
df0d2a510|Piotr Czajkowski|Thu Jan 5 14:12:51 2017 +0100|"Don't Mutate the Original Component" example and description mismatch (#8695)
a52db12ab|Piotr Czajkowski|Thu Jan 5 13:56:13 2017 +0100|Higher-Order Components docs withSubscription() example fix (#8694)
39278c41e|Andrew Clark|Wed Jan 4 14:28:44 2017 -0800|Merge pull request #8685 from acdlite/fiberrefeffect
2517a1187|Andrew Clark|Wed Jan 4 12:05:25 2017 -0800|Update refs even if shouldComponentUpdate returns false
0e6f78425|Dan Abramov|Wed Jan 4 09:39:01 2017 -0800|Replace Starter Kit with doc link (#8682)
60767630b|Andre Giron|Wed Jan 4 12:36:19 2017 -0500|Fix typos (#8632)
4fc4bd121|Joel Sequeira|Wed Jan 4 21:30:08 2017 +0400|Fix typo in Proposing a Change section in how-to-contribute.md (#8498)
aa3fef9b6|Mateusz Burzyński|Wed Jan 4 18:24:21 2017 +0100|[Docs] Fixed anchor links in Animations section (#8453)
8ce2ac0cd|Van der Auwermeulen Grégoire|Wed Jan 4 18:18:52 2017 +0100|Update state-and-lifecycle.md (#8424)
315f62dc4|Devinsuit|Wed Jan 4 20:15:09 2017 +0300|Update blog post link (#8421)
9b6cecd2c|Mojtaba Dashtinejad|Wed Jan 4 19:56:33 2017 +0330|[docs] Add a note about componentWillReceiveProps (#8234)
8403a3e6a|Dan Abramov|Wed Jan 4 15:59:25 2017 +0000|Nitpick: use FB style in doc
6fa0b0a27|Karthik Chintapalli|Wed Jan 4 18:18:53 2017 +0530|Fixed stray text appearing on top of the navbar at small screen sizes (#8681)
41588058d|Brian Vaughn|Tue Jan 3 15:31:15 2017 -0800|Merge pull request #8679 from bvaughn/fix-react-conf-2017-name
1ababda47|Brian Vaughn|Tue Jan 3 15:27:23 2017 -0800|Renamed React.js Conf to React Conf
b27cb2ca2|Brian Vaughn|Tue Jan 3 14:57:42 2017 -0800|Merge pull request #8677 from bvaughn/add-callback-validation-to-dom-render
8fbcd499b|Brian Vaughn|Tue Jan 3 12:10:06 2017 -0800|Add callback validation to fiber-based renderers
47f92b940|Andrew Clark|Tue Jan 3 10:27:32 2017 -0800|Merge pull request #8658 from acdlite/nullupdatetest
d658ee8c1|Andrew Clark|Tue Jan 3 10:24:52 2017 -0800|Merge pull request #8661 from acdlite/fiberunbatchedupdates
ad7bcdf99|Andrew Clark|Fri Dec 30 11:29:59 2016 -0800|Use unbatchedUpdates to opt-out of batching
040210605|Brian Vaughn|Tue Jan 3 09:01:53 2017 -0800|Merge pull request #8671 from bonham000/update-docs
323125b25|Brian Vaughn|Tue Jan 3 08:58:41 2017 -0800|Merge pull request #8673 from madeinfree/patch-1
962974cef|Brian Vaughn|Tue Jan 3 08:56:30 2017 -0800|Merge pull request #8674 from neeldeep/patch-1
282551950|neeldeep|Tue Jan 3 19:23:55 2017 +0530|Update conferences.md
3b005a7e7|Whien|Tue Jan 3 13:52:48 2017 +0800|fiber example typo
244789400|Sean Smith|Sun Jan 1 15:27:57 2017 -0800|update to codebase-overview.md
b79531eef|Andrew Clark|Fri Dec 30 11:02:43 2016 -0800|No nested updates
2af6d7a70|Andrew Clark|Fri Dec 30 00:14:06 2016 -0800|Should not re-render as the result of a null state update (Stack)
5c927b902|Andrew Clark|Thu Dec 29 23:31:48 2016 -0800|Should not re-render as the result of a null state update
7dc5f91d8|Andrew Clark|Thu Dec 29 13:25:22 2016 -0800|Merge pull request #8641 from jddxf/remove-superfluous-check
9b015184b|Andrew Clark|Thu Dec 29 13:11:57 2016 -0800|Merge pull request #8634 from acdlite/fibersyncmount
79f01b242|Andrew Clark|Wed Dec 28 21:57:34 2016 -0800|prepareForCommit returns info object to be passed resetAfterCommit
ce8c978d6|Andrew Clark|Wed Dec 28 21:28:40 2016 -0800|Disallow forced sync updates during begin phase
21f6d4145|Andrew Clark|Wed Dec 28 21:12:34 2016 -0800|syncUpdates prevents Synchronous priority from being downgraded to Task
8090cf59e|Andrew Clark|Wed Dec 28 21:02:50 2016 -0800|Allow performWork to be called recursively
3926a3566|Andrew Clark|Wed Dec 28 20:51:42 2016 -0800|If an error is thrown and there's no nextUnitOfWork, it's fatal error
ffbb86b36|Andrew Clark|Wed Dec 28 20:41:40 2016 -0800|Wrap top-level mount and unmount in syncUpdates
df6ca0e2c|Brian Vaughn|Wed Dec 28 15:16:50 2016 -0500|Merge pull request #8646 from bvaughn/focus-side-effect
a10131304|Brian Vaughn|Wed Dec 28 15:03:08 2016 -0500|Renderers can schedule commit-time effects for initial mount
9e461c715|gitanupam|Wed Dec 28 23:04:00 2016 +0530|Changed webpack's hyperlink (#8650)
86765baae|gitanupam|Wed Dec 28 17:34:21 2016 +0530|'npm init' needed before installing react via npm. (#8649)
6b7307355|Dan Abramov|Tue Dec 27 08:41:23 2016 -0800|Include owner in invalid element type invariant (#8637)
38ed61f4c|Dan Abramov|Tue Dec 27 08:38:24 2016 -0800|Relax test about rendering top-level null (#8640)
119294dca|Dan Abramov|Tue Dec 27 08:38:10 2016 -0800|Validate that update callback is a function (#8639)
b359be74a|jddxf|Sun Dec 25 09:41:47 2016 +0800|remove superfluous check in while loop
3baa47ca7|Eric Pitcher|Sat Dec 24 18:18:30 2016 +0100|Update conditional-rendering.md (#8636)
5d153c9db|Sebastian Markbåge|Thu Dec 22 15:47:10 2016 -0800|Don't call sCU with null props (#8633)
6e47f43e8|Ben Alpert|Thu Dec 22 12:44:02 2016 -0800|Fix typo
13980e653|Ben Alpert|Thu Dec 22 11:34:35 2016 -0800|Fiber: Fix reentrant mounting in synchronous mode (#8623)
c978f789c|Dan Abramov|Thu Dec 22 10:36:42 2016 -0800|[Fiber] Push class context providers even if they crash (#8627)
c79af45f1|Dan Abramov|Wed Dec 21 19:28:27 2016 -0800|Update to Jest 18 (#8621)
efaa26eb5|Ben Alpert|Wed Dec 21 19:07:40 2016 -0800|Upgrade jest APIs to match www (#8536)
f1e193b32|Brian Vaughn|Wed Dec 21 18:50:34 2016 -0800|Merge pull request #8611 from bvaughn/shared-context-stack
d1e604004|Brian Vaughn|Wed Dec 21 17:39:39 2016 -0800|Removed redundant calls to ReactFiberStack.reset()
2f2a44007|Brian Vaughn|Wed Dec 21 17:32:53 2016 -0800|Improved Flowtypes in response to code review feedback
cb66f5c44|Brian Vaughn|Wed Dec 21 17:12:17 2016 -0800|Merge pull request #8622 from bvaughn/preproccessor-jest-cching
b209804cf|Brian Vaughn|Wed Dec 21 16:58:33 2016 -0800|Jest preprocessor better aware of error-codes/codes.json WRT caching
ea6530d13|Brian Vaughn|Wed Dec 21 16:48:14 2016 -0800|Removed exact object type for StackCursor Flow type This was causing the 'react:extract-errors' Gulp taks to fail.
e7a591ed5|Brian Vaughn|Wed Dec 21 15:05:46 2016 -0800|ReactFiberStack cursor values are no longer corrupted on pop
1148e827b|Brian Vaughn|Wed Dec 21 14:06:20 2016 -0800|Avoid reading the same StackCursor current multiple times
6b51e037c|Brian Vaughn|Wed Dec 21 13:38:35 2016 -0800|Avoid popping hosts that do not provide unique contexts
0b7c5ff1a|Brian Vaughn|Wed Dec 21 10:14:59 2016 -0800|Tightened up Fiber | null type in ReactFiberStack to always require Fiber
0c1fdfd41|Brian Vaughn|Wed Dec 21 10:04:36 2016 -0800|Combined unwindContext and unwindHostContext into unwindContexts
a0902fc30|Brian Vaughn|Wed Dec 21 09:06:56 2016 -0800|Generic type added to StackCursor. Default emptyObject replaced with null.
3d0cf47d2|Brian Vaughn|Tue Dec 20 18:04:38 2016 -0800|Added ReactFiberStack shared by ReactFiberContext and ReactFiberHostContext ReactFiberStack is the new underlying stack used by ReactFiberContext and ReactFiberHostContext. The goal is to simplify the 2 context managers and to add more errors/dev-warnings when we pop unexpected. This changeset currently causes a lot of tests to fail (as we are currently popping too many times and/or in the wrong order). I'm pushing this branch now to share with Sebastian as he is working on a related cleanup pass at beginWork.
a27e4f336|Dan Abramov|Wed Dec 21 14:04:05 2016 -0800|[Fiber] Make requestIdleCallback() and requestAnimationFrame() shims async (#8591)
2a5fe4c2b|Ben Alpert|Wed Dec 21 13:51:59 2016 -0800|Call refs and lifecycles on indeterminate components (#8614)
4a05c242e|Sebastian Markbåge|Wed Dec 21 13:22:20 2016 -0800|Merge pull request #8613 from sebmarkbage/fiberrefactorbailout
eca5b1d48|Ben Alpert|Wed Dec 21 13:17:34 2016 -0800|Improve error messages for invalid element types (#8612)
26c82cea7|Sebastian Markbage|Wed Dec 21 00:10:00 2016 -0800|Move other branches out of the bail out
9a210114e|Sebastian Markbage|Wed Dec 21 00:05:46 2016 -0800|Move isHostComponent branches out of bailout
b7548b203|Sebastian Markbage|Tue Dec 20 23:51:14 2016 -0800|Delete hasPendingUpdate
21dccad47|Sebastian Markbage|Tue Dec 20 23:47:37 2016 -0800|Move props equality check into each branch
0907a49ab|Sebastian Markbage|Wed Dec 21 11:34:13 2016 -0800|Add bailout to HostRoot
5a32fdb8e|Sebastian Markbage|Tue Dec 20 22:41:38 2016 -0800|Compare memoized props in functional component branch
b4b21486a|Sebastian Markbage|Tue Dec 20 21:36:35 2016 -0800|Move all the begin work stuff into their own helper functions
38a297d50|Sebastian Markbage|Tue Dec 20 20:56:02 2016 -0800|Always reset context before beginning new work
d47a3a36e|Andrew Clark|Wed Dec 21 13:24:08 2016 -0600|Merge pull request #8585 from acdlite/batchstateandcallback
f4c0c9997|Andrew Clark|Wed Dec 21 13:03:39 2016 -0600|Remove enqueueCallback from updater API
29c1e1deb|Andrew Clark|Tue Dec 20 13:07:47 2016 -0800|Schedule state and callback in the same batch
afd4a54d2|Andrew Clark|Tue Dec 20 18:02:02 2016 -0800|Merge pull request #8610 from acdlite/fiberfixrooterror
15acbaa8e|Andrew Clark|Tue Dec 20 15:34:44 2016 -0800|Handle errors thrown when committing root
b49210f49|Sebastian Markbåge|Tue Dec 20 11:09:03 2016 -0800|Update Flow to 0.37.0 (#8608)
090e741c5|Andrew Clark|Mon Dec 19 21:36:25 2016 -0800|Merge pull request #8606 from acdlite/fiberhostrootupdatequeue
b106ca0c8|dfrownfelter|Mon Dec 19 20:53:04 2016 -0800|Delete fiveArgumentPooler (#8597)
470da6ea7|Andrew Clark|Mon Dec 19 18:46:13 2016 -0800|Add test for errors in host config while working on failed root
6c26e98ec|Andrew Clark|Mon Dec 19 18:06:56 2016 -0800|Handle case where host environment throws when working on failed root
da4ace152|Andrew Clark|Fri Dec 16 18:31:39 2016 -0800|Remove unmountContainer
c6ccc1909|Andrew Clark|Thu Dec 15 13:58:22 2016 -0800|Use an UpdateQueue for top-level updates
ab19dd029|Andrew Clark|Mon Dec 19 15:36:28 2016 -0800|Merge pull request #8605 from facebook/revert-8584-fiberhostrootupdatequeue
0b3758817|Andrew Clark|Mon Dec 19 15:32:59 2016 -0800|Revert "[Fiber] Queue top-level updates"
ddc44b7ad|Andrew Clark|Mon Dec 19 13:56:18 2016 -0800|Merge pull request #8584 from acdlite/fiberhostrootupdatequeue
3c6d4bacd|Brian Vaughn|Sat Dec 17 14:28:20 2016 -0800|Merge pull request #8594 from bvaughn/dont-warn-about-getInitialState-on-class-if-state-set
1b868cbd7|Brian Vaughn|Sat Dec 17 11:16:27 2016 -0800|Don't warn about class component usage of getInitialState if state is also set
a5e728747|Brian Vaughn|Sat Dec 17 07:41:25 2016 -0800|Merge pull request #8590 from bvaughn/unexpected-context-pop
70f704dca|Dan Abramov|Fri Dec 16 18:57:58 2016 -0800|[Fiber] Nesting validation warnings (#8586)
a9365b97e|Andrew Clark|Fri Dec 16 18:31:39 2016 -0800|Remove unmountContainer
d8ade83eb|Andrew Clark|Thu Dec 15 13:58:22 2016 -0800|Use an UpdateQueue for top-level updates
e1eccbfbb|Andrew Clark|Fri Dec 16 16:20:51 2016 -0800|Merge pull request #8587 from acdlite/fiberupdatequeuefollowup
7b6c94c76|Andrew Clark|Thu Dec 15 18:26:12 2016 -0800|Don't drop updates from queue when calling replaceState
441cc5c82|Brian Vaughn|Fri Dec 16 15:04:06 2016 -0800|bailoutOnLowPriority correct pushes context for ClassComponents to mirror complete phase context pop
f070aaa1b|Andrew Clark|Thu Dec 15 18:15:03 2016 -0800|Remove confusing for-loop in favor of a helper function
dfe3d089c|Andrew Clark|Thu Dec 15 18:10:25 2016 -0800|Clean up some style nits and other code detritus in the update queue
ea622e52c|Andrew Clark|Thu Dec 15 17:34:24 2016 -0800|Use warning instead of console.error
7fca464e7|Andrew Clark|Thu Dec 15 16:41:53 2016 -0800|Merge pull request #8538 from acdlite/fiberupdatequeue
b8441ba95|Andrew Clark|Thu Dec 15 16:35:54 2016 -0800|Remove ForceUpdate effect
